Address,Latitude,Longitude,Pet at Home,Animal Type,Vet Count,Intakes within Radius
"201 W St. Elmo Dr,Austin,TX",30.2182274,-97.76900099999999,False,Cat,0.0,56.0
"Park Bend Dr And Mopac Service Rd,Austin,TX",30.4108041,-97.70948539999999,False,Dog,0.0,35.0
"1000 Valdez St,Austin,TX",30.2323443,-97.694099,False,Cat,0.0,71.0
"Highway 183 And Ih-35,Austin,TX",30.3369705,-97.6995549,False,Dog,0.0,76.0
"1200 E Rundberg Ln,Austin,TX",30.354549,-97.67937700000002,False,Dog,0.0,51.0
"11401 Us Hwy 290,Manor,TX",30.3469703,-97.5528306,False,Dog,0.0,16.0
"1909 Melissa Oaks,Austin,TX",30.1578129,-97.7826079,False,Dog,0.0,28.0
"6100 Cougar,Austin,TX",30.20575049999999,-97.7872646,False,Dog,0.0,70.0
"1719 Mearns Meadow,Austin,TX",30.3803369,-97.70847549999999,False,Cat,0.0,52.0
"Riata Trace Pkwy And Alameda Trace Cir,Austin,TX",30.4281009,-97.7451873,False,Dog,0.0,27.0
"16901 Hayride,Del Valle,TX",30.1412623,-97.5755945,False,Dog,0.0,6.0
"10301 N Ih 35,Austin,TX",30.1524539,-97.7913628,False,Dog,0.0,28.0
"183 And 71 Hwy,Austin,TX",30.2239191,-97.68211240000001,False,Dog,0.0,48.0
"1807 Bench Mark Dr,Austin,TX",30.4310424,-97.6787647,False,Dog,0.0,27.0
"11525 Glen Knoll Dr,Travis,TX",30.3602605,-97.5491567,False,Dog,0.0,9.0
"Musket Valley Trl And Wet Season Dr,Austin,TX",30.3744357,-97.65241879999999,False,Dog,0.0,18.0
"16901 Hayride Circle,Austin,TX",30.1412623,-97.5755945,False,Dog,0.0,6.0
"8527 N Capital Of Texas Hwy,Austin,TX",30.3858795,-97.7629137,False,Dog,0.0,7.0
"6916 Campina Crossing,Travis,TX",30.1596631,-97.64071489999999,False,Cat,0.0,20.0
"Pleasant Valley And Elmont Dr,Austin,TX",30.2388137,-97.7195199,False,Dog,0.0,93.0
"10003 Old Lockhart Hwy,Austin,TX",30.1442853,-97.76527150000001,False,Dog,0.0,12.0
"Davis Ln And Latta Dr,Austin,TX",30.2039571,-97.8586596,False,Dog,0.0,15.0
"William Cannon And Manchaca Rd,Austin,TX",30.202829,-97.80688339999999,False,Dog,0.0,38.0
"Alterra Pkwy And Esperanza Crossing,Austin,TX",30.398805,-97.7207595,False,Dog,0.0,23.0
"9408 Manchaca Rd,Austin,TX",30.1779975,-97.8217798,False,Cat,0.0,38.0
"Samsung Blvd And Long Day Dr,Austin,TX",30.359884,-97.6446603,False,Cat,0.0,5.0
"1430 Frontier Valley,Austin,TX",30.227456,-97.692371,False,Dog,0.0,75.0
"2937 W Anderson Ln,Austin,TX",30.3591573,-97.73913669999999,False,Dog,0.0,38.0
"Shavano,Austin,TX",30.1834399,-97.8597971,False,Dog,0.0,5.0
"Bella Pwy And St Mary Dr,Manor,TX",30.3416083,-97.530186,False,Dog,0.0,10.0
"Manchaca And Old Manchaca,Austin,TX",30.1641523,-97.82999509999999,False,Dog,0.0,37.0
"Highway 812 And Highway 130,Del Valle,TX",30.1324188,-97.6665263,False,Dog,0.0,9.0
"Suffolk Dr And Nassau Dr,Austin,TX",30.3102924,-97.7019763,False,Dog,0.0,52.0
"2903 Locke Ln,Austin,TX",30.2385894,-97.76867000000001,False,Dog,0.0,62.0
"9910 Slaughter Creek,Austin,TX",30.1710628,-97.82031520000001,False,Cat,0.0,39.0
"1201 Peyton Gin Rd,Austin,TX",30.360485,-97.7078978,False,Dog,0.0,82.0
"2500 Dove Dr,Austin,TX",30.1919153,-97.7527978,False,Dog,0.0,106.0
"E 51St St And Berkman Dr,Austin,TX",30.3037953,-97.698926,False,Dog,0.0,56.0
"Cinchring Ln And Picket Rope Ln,Austin,TX",30.4151613,-97.6837987,False,Dog,0.0,31.0
"9408 Dessau Rd,Austin,TX",30.3516746,-97.6759728,False,Dog,0.0,38.0
"6711 Johnny Morris,Austin,TX",30.3010887,-97.64677379999999,False,Dog,0.0,55.0
"William Cannon And South 1St,Austin,TX",30.1970509,-97.7878418,False,Cat,0.0,66.0
"5701 W Slaughter Ln,Austin,TX",30.2006556,-97.86863969999999,False,Cat,0.0,10.0
"Cummins Way And Stoneridge Gap Ln,Manor,TX",30.3657421,-97.5209761,False,Dog,0.0,13.0
"13119 Broughton Way,Austin,TX",30.4258397,-97.69208929999999,False,Dog,0.0,34.0
"3304 E 12Th,Austin,TX",30.2772198,-97.69967790000001,False,Dog,0.0,77.0
"Ben White And Manchaca,Austin,TX",30.229629,-97.7885413,False,Dog,0.0,54.0
"11900 Hamilton Point Cir,Austin,TX",30.33769389999999,-97.5487082,False,Dog,0.0,13.0
"5517 Icon St,Austin,TX",30.1910886,-97.7438875,False,Cat,0.0,91.0
"11215 Research Blvd #2080,Austin,TX",30.4086948,-97.7444024,False,Cat,0.0,24.0
"5500 Manor Rd,Austin,TX",30.30259719999999,-97.6839148,False,Dog,0.0,55.0
"12Th St And Castle Hill St,Austin,TX",30.277545,-97.75337689999999,False,Dog,0.0,53.0
"9603 Mckinney,Austin,TX",30.4906757,-97.7946033,False,Dog,0.0,5.0
"12529 Sky Harbor,Del Valle,TX",30.1678861,-97.6271823,False,Dog,0.0,28.0
"517 Lightsey,Austin,TX",30.2318981,-97.76537309999999,False,Dog,0.0,58.0
"1206 Alguno Rd,Austin,TX",30.3316921,-97.7285618,False,Dog,0.0,30.0
"Berkman And Westminster Dr,Austin,TX",30.3115268,-97.6903133,False,Dog,0.0,68.0
"Burnet And Braker,Austin,TX",30.391102,-97.7218236,False,Dog,0.0,17.0
"1709 Colony Creek Dr,Austin,TX",30.3680748,-97.7139612,False,Dog,0.0,70.0
"1205 Sheldon Cove,Austin,TX",30.3446701,-97.6852321,False,Dog,0.0,68.0
"51 And Overbrook,Austin,TX",30.2970771,-97.6849063,False,Dog,0.0,56.0
"Montopolis Dr And Langham St,Austin,TX",30.2264722,-97.7024675,False,Dog,0.0,76.0
"8701 Shoal Creek,Austin,TX",30.372883,-97.7363862,False,Dog,0.0,31.0
"8201 Sam Rayburn Dr,Austin,TX",30.3461531,-97.6998121,False,Dog,0.0,81.0
"1700 W Parmer Ln,Austin,TX",30.4132414,-97.68803419999999,False,Dog,0.0,36.0
"906 W Milton St,Austin,TX",30.2503357,-97.7596416,False,Cat,0.0,47.0
"Delta Post,Travis,TX",30.2514389,-97.58038520000001,False,Dog,0.0,27.0
"2425 E Riverside,Austin,TX",30.2356668,-97.7253207,False,Dog,0.0,106.0
"10701 N Ih-35,Austin,TX",30.3712297,-97.6786841,False,Cat,0.0,37.0
"2006 S 6Th St,Austin,TX",30.2478056,-97.7637883,False,Cat,0.0,49.0
"1412 Ransom St,Travis,TX",30.4458107,-97.6612892,False,Cat,0.0,24.0
"7100 Apperson St,Austin,TX",30.1576632,-97.6491758,False,Dog,0.0,16.0
"900 Barton Springs Rd,Austin,TX",30.2606481,-97.75290160000002,False,Other,0.0,68.0
"Congress And Riverside,Austin,TX",30.25715,-97.74685749999999,False,Dog,0.0,79.0
"Springdale,Austin,TX",30.3008148,-97.67305089999999,False,Dog,0.0,58.0
"Delores Ave And Mason Ave,Austin,TX",30.2755263,-97.6843705,False,Dog,0.0,81.0
"Sam Rayburn,Austin,TX",30.34706,-97.6996208,False,Cat,0.0,92.0
"E Stassney Ln And Nuckols Crossing Rd,Austin,TX",30.1932309,-97.73887669999999,False,Dog,0.0,74.0
"Yager Ln,Austin,TX",30.3998593,-97.6753394,False,Dog,0.0,22.0
"E Powell Ln And Sam Rayburn Dr,Austin,TX",30.3461219,-97.7002121,False,Dog,0.0,81.0
"9817 Circle Dr,Austin,TX",30.2426078,-97.9254785,False,Dog,0.0,5.0
"9512 China Rose,Austin,TX",30.2786046,-97.62312709999999,False,Dog,0.0,24.0
"W St Johns Ave And Guadalupe St,Austin,TX",30.3377868,-97.7144088,False,Dog,0.0,59.0
"9039 El Roy Rd,Del Valle,TX",30.1211537,-97.634401,False,Dog,0.0,8.0
"7591 Chevy Chase #15-104,Austin,TX",30.3395637,-97.7034872,False,Cat,0.0,79.0
"Riverside And Pleasant Valle,Austin,TX",30.234143,-97.7228689,False,Dog,0.0,104.0
"6010 Waycross Dr,Austin,TX",30.2015494,-97.77957909999999,False,Dog,0.0,73.0
"9322 Fm 812,Austin,TX",30.1597145,-97.68331429999999,False,Dog,0.0,3.0
"West Hwy 290 And Hwy 71,Austin,TX",30.2333799,-97.8746654,False,Dog,0.0,27.0
"West Highway 290 And Hwy 71,Austin,TX",30.2333799,-97.8746654,False,Dog,0.0,27.0
"8927 Elroy,Travis,TX",30.122775,-97.62775599999999,False,Dog,0.0,12.0
"Dunn St And Elija St,Austin,TX",30.2025361,-97.83338669999999,False,Dog,0.0,24.0
"12008 Shropshire Blvd,Austin,TX",30.3834101,-97.66057409999999,False,Cat,0.0,33.0
"Loyola Park,Austin,TX",30.3024968,-97.64972490000001,False,Dog,0.0,57.0
"9345 E 290,Austin,TX",30.3270162,-97.6429356,False,Cat,0.0,7.0
"I-H-35  and  Grand Ave Pkwy,Pflugerville,TX",30.4564213,-97.6640532,False,Dog,0.0,16.0
"Parkfield And Southmeadows,Austin,TX",30.3809155,-97.697998,False,Dog,0.0,47.0
"5504 Hudston,Austin,TX",30.2737109,-97.67864279999999,False,Cat,0.0,66.0
"2102 Donahue Ln,Austin,TX",30.2028616,-97.7514022,False,Dog,0.0,84.0
"1903 S L Davis,Austin,TX",30.2705776,-97.71870849999999,False,Dog,0.0,72.0
"501 South Highway 183,Austin,TX",30.2390822,-97.6864691,False,Dog,0.0,47.0
"1416 S 1St St,Austin,TX",30.250355,-97.7549813,False,Cat,0.0,38.0
"4630 Killingsworth,Travis,TX",30.4077401,-97.603222,False,Dog,0.0,6.0
"Neal And Gunter,Austin,TX",30.2638886,-97.69919519999999,False,Cat,0.0,82.0
"10500 San Jose Ave,Travis,TX",30.1493148,-97.6717649,False,Dog,0.0,4.0
"Rivka Cv And Wickersham Ln,Austin,TX",30.2209156,-97.7277484,False,Dog,0.0,72.0
"Willow Creek,Austin,TX",30.2343746,-97.7280272,False,Dog,0.0,110.0
"17821 Floribundas,Austin,TX",30.342715,-97.4369959,False,Dog,0.0,5.0
"5309 Tower Trail,Austin,TX",30.29126939999999,-97.66910109999999,False,Dog,0.0,38.0
"6803 Woodhue Dr,Austin,TX",30.1998431,-97.79878500000001,False,Cat,0.0,63.0
"Village Trl Cir & Stassney,Austin,TX",26.242665,-81.743937,False,Dog,0.0,1.0
"Manor And Alamo,Austin,TX",30.2841121,-97.7201805,False,Other,0.0,46.0
"1314 Southport Drive,Austin,TX",30.2332419,-97.77662149999999,False,Cat,0.0,66.0
"Harris Branch Pkwy And Speyside Dr,Austin,TX",30.3657321,-97.61349849999999,False,Dog,0.0,13.0
"Braker Ln & Renel Dr,Austin,TX",30.3424158,-97.61395739999999,False,Other,0.0,8.0
"Bergman Ave,Austin,TX",30.2497449,-97.72539719999999,False,Dog,0.0,86.0
"Howard Ln And Cape Cod,Travis,TX",30.4140766,-97.65417719999999,False,Dog,0.0,14.0
"2611 Maria Anna Rd,Austin,TX",30.3044472,-97.7672996,False,Other,0.0,11.0
"12928 Ceder,Travis,TX",30.3481961,-97.5238385,False,Dog,0.0,13.0
"Old Kimbro,Manor,TX",30.3491272,-97.5015641,False,Dog,0.0,5.0
"Manchaca Rd And Lansing Dr,Austin,TX",30.2234606,-97.7924311,False,Dog,0.0,43.0
"4411 Meinardus Dr,Austin,TX",30.2105252,-97.75239959999999,False,Dog,0.0,49.0
"Fortview Rd And Manchaca Rd,Austin,TX",30.23100699999999,-97.7876606,False,Dog,0.0,50.0
"10221 Anahuac Trail,Austin,TX",30.1531776,-97.786925,False,Dog,0.0,26.0
"2002 E 13Th St,Austin,TX",30.2751836,-97.71883070000001,False,Cat,0.0,61.0
"12Th And Chicon,Austin,TX",30.2737572,-97.719895,False,Dog,0.0,63.0
"S Pleasant Valley And Stassney,Austin,TX",30.193907,-97.7447332,False,Dog,0.0,94.0
"3108 Windsor Rd,Austin,TX",30.2965875,-97.7676557,False,Dog,0.0,18.0
"3001 Lake Austin Blvd,Austin,TX",30.2850755,-97.7787712,False,Dog,0.0,14.0
"77 Rainey St,Austin,TX",30.2587303,-97.7385702,False,Dog,0.0,83.0
"Johnny Morris Rd & Ellington Cir,Austin,TX",30.3083511,-97.6429539,False,Dog,0.0,38.0
"St Elmo Rd And Nuckles Crossing Rd,Austin,TX",30.2030027,-97.73313639999999,False,Dog,0.0,50.0
"2828 Rio Grande St,Austin,TX",30.29571079999999,-97.7442129,False,Dog,0.0,29.0
"5901 Levander Loop,Austin,TX",30.2487592,-97.6924962,False,Dog,0.0,43.0
"2009 Monteclaire St,Austin,TX",30.2471948,-97.7787565,False,Cat,0.0,39.0
"6608 Johnny Morris Cv,Austin,TX",30.3055694,-97.64349229999999,False,Dog,0.0,42.0
"Dove Spring Dr And Wing Feather Dr,Austin,TX",30.1855604,-97.7497224,False,Dog,0.0,87.0
"Wolf Ln And 71,Travis,TX",30.1825968,-97.5412585,False,Dog,0.0,3.0
"2502 E Oltorf St,Austin,TX",30.228364,-97.72826599999999,False,Dog,0.0,103.0
"2100 Barton Springs Rd,Austin,TX",30.2660703,-97.76913479999999,False,Dog,0.0,33.0
"400 E. Anderson Ln,Austin,TX",30.3427294,-97.70275250000002,False,Cat,0.0,83.0
"5605 Nuckols Crossing,Austin,TX",30.1887131,-97.7400827,False,Dog,0.0,74.0
"Speer & Emerald Forest,Austin,TX",40.9883701,-89.6503752,False,Cat,0.0,1.0
"Mopac And Rollingwood,Travis,TX",30.2644057,-97.7879404,False,Other,0.0,11.0
"13401 Elm Grove and Buda,Travis,TX",30.038508,-97.70451399999999,False,Dog,0.0,1.0
"12345 Lamplight Village Ave,Austin,TX",30.4119354,-97.69458139999999,False,Cat,0.0,39.0
"2401 Marcus Abrams,Austin,TX",30.1531747,-97.8404973,False,Bird,0.0,27.0
"5601 Manchaca Rd,Austin,TX",30.2147238,-97.79739180000001,False,Dog,0.0,46.0
"6011 Pino Ln,Austin,TX",30.1885396,-97.7505826,False,Dog,0.0,104.0
"7630 Northview Lane,Austin,TX",30.3100287,-97.6404961,False,Dog,0.0,41.0
"3701 Quickhill Rd,Austin,TX",30.4699182,-97.6901121,False,Cat,0.0,15.0
"2347 Douglas St,Austin,TX",30.2288129,-97.7317301,False,Dog,0.0,100.0
"Mopac And Slaughter Ln,Austin,TX",30.2006441,-97.8654368,False,Dog,0.0,11.0
"Research Blvd And 183,Austin,TX",30.475627,-97.7994001,False,Dog,0.0,12.0
"1036 Liberty Park Dr,Austin,TX",30.2675598,-97.7895561,False,Cat,0.0,8.0
"969 And Johnny Morris Rd,Austin,TX",30.2827895,-97.6532107,False,Dog,0.0,29.0
"1709 Woodland Ln,Austin,TX",30.2384882,-97.7342967,False,Cat,0.0,100.0
"14000 Westall,Travis,TX",30.2428445,-97.5909525,False,Dog,0.0,19.0
"2500 Montopolis Dr,Austin,TX",30.220152,-97.708415,False,Dog,0.0,56.0
"2009 Montclaire St,Austin,TX",30.2471948,-97.7787565,False,Cat,0.0,39.0
"5504 Hudson St,Austin,TX",30.2737109,-97.67864279999999,False,Cat,0.0,66.0
"2316 Thornton Rd,Austin,TX",30.2447736,-97.77222680000001,False,Dog,0.0,49.0
"7609 Marl Ct,Austin,TX",30.1622145,-97.7381604,False,Cat,0.0,37.0
"4418 Gillis St,Austin,TX",30.2250191,-97.78320470000001,False,Dog,0.0,61.0
"1011 Charlotte St,Austin,TX",30.2804642,-97.76132779999999,False,Cat,0.0,37.0
"Ih 35 And E Powell Ln,Austin,TX",30.344593,-97.6970439,False,Dog,0.0,77.0
"Presidio Rd & Battlebend Blvd,Austin,TX",30.39899759999999,-95.6408567,False,Dog,0.0,1.0
"2012 Thrasher,Austin,TX",30.2226722,-97.7006701,False,Dog,0.0,63.0
"15405 Spring Hill,Travis,TX",30.4431182,-97.6523325,False,Dog,0.0,15.0
"Evelyn Rd,Austin,TX",30.0836045,-97.7022045,False,Dog,0.0,1.0
"8410 Fathom Cir,Austin,TX",30.4350645,-97.7786243,False,Cat,0.0,32.0
"2900 Sunridge Drive Bldg 13,Austin,TX",30.2212529,-97.7259133,False,Cat,0.0,75.0
"15215 Wide Leaf Cv,Travis,TX",30.2571088,-97.5762183,False,Dog,0.0,21.0
"508 E Howard Ln #180,Austin,TX",30.4139486,-97.65291049999999,False,Dog,0.0,14.0
"9606 N Mopac Expy #300,Austin,TX",30.3861107,-97.736493,False,Dog,0.0,18.0
"7103 Cannonleague Dr #B,Austin,TX",30.1999496,-97.8056247,False,Dog,0.0,45.0
"2608 Collins Creek Dr #A,Austin,TX",30.2261885,-97.72971989999999,False,Cat,0.0,96.0
"2110 Thrasher Ln #5,Austin,TX",30.221751,-97.702118,False,Cat,0.0,62.0
"510 W 18Th St #101,Austin,TX",30.28143609999999,-97.7434741,False,Cat,0.0,53.0
"6600 Elm Creek #20,Austin,TX",29.4594073,-97.96488579999999,False,Dog,0.0,2.0
"2114 Donahue Ln #A,Austin,TX",30.2022824,-97.75049650000001,False,Dog,0.0,86.0
"6600  Elm Creek #81,Austin,TX",29.4594073,-97.96488579999999,False,Dog,0.0,2.0
"1401 E Rundburg Ln #614,Austin,TX",30.3490233,-97.67995789999999,False,Cat,0.0,48.0
"10555#B Maha Cir,Travis,TX",52.52246290000001,13.3359647,False,Dog,0.0,1.0
"6600 Elm Creek Dr # 65,Austin,TX",30.1865367,-97.76272259999999,False,Cat,0.0,88.0
"2010 Conestoga Trail #A,Austin,TX",30.1955487,-97.75682139999999,False,Dog,0.0,91.0
"1900 Burton Rd #145,Austin,TX",35.9393913,-80.05476809999999,False,Cat,0.0,1.0
"5701 Johnny Morris #152,Austin,TX",30.2919175,-97.65322189999999,False,Dog,0.0,40.0
"3401 S Lamar Blvd #3218,Austin,TX",30.2405598,-97.78606359999999,False,Dog,0.0,45.0
"801 E William Cannon Dr #135,Austin,TX",30.189918,-97.77349799999999,False,Cat,0.0,71.0
"1511 Faro Dr #158,Austin,TX",30.2354802,-97.71337009999999,False,Dog,0.0,95.0
"Barbara Jordan Blvd #100,Austin,TX",30.3048625,-97.7054124,False,Dog,0.0,46.0
"7100 Us 290 #71,Austin,TX",30.2335308,-97.87620079999999,False,Dog,0.0,28.0
"12215 Hunters Chase #3207,Austin,TX",30.4399069,-97.77380169999999,False,Cat,0.0,33.0
"8200 Research Blvd #101,Austin,TX",30.354396,-97.7167115,False,Dog,0.0,60.0
"4922 Nuckols Crossing #28,Austin,TX",30.196312,-97.738292,False,Cat,0.0,72.0
"1200 Barbra Jordan Blvd #100,Austin,TX",30.3064976,-97.7080783,False,Cat,0.0,44.0
"7337 Manchaca #22,Austin,TX",30.196711,-97.8074335,False,Dog,0.0,45.0
"6111 S Congress #16A,Austin,TX",30.199881,-97.775454,False,Dog,0.0,78.0
"904 Bird Creek Dr #A,Austin,TX",30.37107619999999,-97.6961335,False,Dog,0.0,76.0
"2400 E Cesar Chavez St #100,Austin,TX",30.2548235,-97.71716119999999,False,Cat,0.0,71.0
"1601 E Slaughter Ln #514,Austin,TX",30.1487616,-97.7693824,False,Cat,0.0,14.0
"8405 Bee Caves Rd # 1521,Austin,TX",30.314675,-97.85571879999999,False,Cat,0.0,1.0
"8988 Elroy Rd #5A,Del Valle,TX",30.124319,-97.632364,False,Cat,0.0,11.0
"2301 S Congress Ave #27,Austin,TX",26.508514,-80.090958,False,Cat,0.0,1.0
"12609 Dessau Rd  #478,Austin,TX",30.3921783,-97.64225069999999,False,Dog,0.0,17.0
"9200 North Plaza #2804,Austin,TX",30.3547503,-97.6870314,False,Dog,0.0,78.0
"9009 Sawtooth Ln #A,Austin,TX",30.451597,-97.7775559,False,Dog,0.0,31.0
"1601 E Slaughter Ln #6,Austin,TX",30.1487616,-97.7693824,False,Dog,0.0,14.0
"4021 Steck Ave #313,Austin,TX",30.3733669,-97.754076,False,Dog,0.0,19.0
"8044 Exchange Dr  #1302,Austin,TX",30.3328005,-97.66495560000001,False,Cat,0.0,11.0
"23081 Nameless Ln #E,Travis,TX",30.543888,-97.94058899999999,False,Cat,0.0,1.0
"14300 Tandem #261,Pflugerville,TX",30.443138,-97.694103,False,Cat,0.0,21.0
"4701 Monterey Oaks Blvd #6110,Austin,TX",30.2315339,-97.8414275,False,Dog,0.0,10.0
"913 N Meadows Dr #B,Austin,TX",39.9639204,-74.2355966,False,Dog,0.0,1.0
"9911 Brodie Ln #150,Austin,TX",30.1838489,-97.84773729999999,False,Cat,0.0,14.0
"10710 Research Blvd #200,Austin,TX",30.3985356,-97.7480971,False,Dog,0.0,22.0
"6211 Manor Rd #120,Austin,TX",30.307658,-97.675153,False,Cat,0.0,64.0
"304 Masterson Pass #273,Austin,TX",30.3700444,-97.68943949999999,False,Cat,0.0,64.0
"2401 E 6Th St #1004,Austin,TX",30.2588521,-97.71507059999999,False,Cat,0.0,70.0
"10218 Thaxton Rd #C,Travis,TX",30.128035,-97.73988899999999,False,Dog,0.0,8.0
"11445 # B Ptarmigan Dr,Austin,TX",-23.9563678,-46.1924151,False,Dog,0.0,1.0
"1050 Springdale Rd # 505,Austin,TX",30.2706639,-97.6926026,False,Cat,0.0,91.0
"9420 N I-H-35    #156,Austin,TX",30.3597113,-97.6882864,False,Dog,0.0,79.0
"11717 Mc Angus #S,Travis,TX",30.143134,-97.654421,False,Dog,0.0,6.0
"12345 Alameda Trace Cir #916,Austin,TX",30.4310826,-97.7465227,False,Cat,0.0,27.0
"11215 Research Blvd  #204,Austin,TX",30.4086948,-97.7444024,False,Cat,0.0,24.0
"1601 East Slaughter  Lane #27,Austin,TX",30.1487616,-97.7693824,False,Cat,0.0,14.0
"4600 Nuckols Crossing #1804,Austin,TX",30.1998019,-97.7349272,False,Dog,0.0,56.0
"1600 Wickersham Ln #1014,Austin,TX",30.2364768,-97.718735,False,Dog,0.0,97.0
"8400 Beech Dr #107,Austin,TX",30.32967949999999,-95.61795,False,Dog,0.0,1.0
"1720 Wells Branch #5104,Pflugerville,TX",30.4403021,-97.67248649999999,False,Dog,0.0,25.0
"10207 Brownie Dr #C,Austin,TX",30.3671595,-97.68418899999999,False,Dog,0.0,67.0
"9603 Carson Creek Blvd #A,Austin,TX",30.2239087,-97.66660019999999,False,Dog,0.0,17.0
"10101 West Parmer Lanes #1121,Austin,TX",30.4886215,-97.773539,False,Cat,0.0,5.0
"12120 Thompkins Dr #A,Austin,TX",30.3876643,-97.66135279999999,False,Dog,0.0,33.0
"11717 Mcangus Rd #A,Travis,TX",30.143134,-97.654421,False,Dog,0.0,6.0
"7307 E Riverside #11,Austin,TX",30.21926,-97.69463999999999,False,Dog,0.0,60.0
"16209 N Fm 973 #B,Travis,TX",30.399398,-97.51567299999999,False,Dog,0.0,1.0
"3138 Dry Creek #124,Austin,TX",38.3803494,-98.8042681,False,Dog,0.0,1.0
"911#B  S 2Nd,Austin,TX",36.6647022,-87.42799199999999,False,Cat,0.0,1.0
"6404 Auburn Dr #B,Austin,TX",30.3125084,-97.67903700000001,False,Cat,0.0,62.0
"1201 Lady Bird Ln #118,Austin,TX",30.2424473,-97.72255249999999,False,Other,0.0,102.0
"6705 Wood Hollow Dr #109,Austin,TX",30.3499034,-97.755451,False,Dog,0.0,21.0
"1704 Nelms Dr #1925,Austin,TX",30.1945143,-97.7645016,False,Dog,0.0,83.0
"1308 Thornberry #109,Austin,TX",30.2244234,-97.664987,False,Dog,0.0,16.0
"5110 Nucklos Crossing #A,Austin,TX",30.1940451,-97.7386968,False,Cat,0.0,70.0
"412 W Alpine Rd #15,Austin,TX",30.2304809,-97.7647722,False,Dog,0.0,57.0
"9308 Fm 969 # 4,Travis,TX",30.27235599999999,-97.63120099999999,False,Cat,0.0,24.0
"6301 Berkman #211,Austin,TX",30.316414,-97.6904933,False,Cat,0.0,64.0
"7112 Ed Bluestein Blvd #125,Austin,TX",30.3136227,-97.6637745,False,Dog,0.0,49.0
"13021 Dessau Rd #93,Travis,TX",30.4002262,-97.6404697,False,Cat,0.0,19.0
"14709 Reynero L #A,Travis,TX",30.086959,-97.645139,False,Dog,0.0,4.0
"2600 Gracey Farms #821,Austin,TX",30.4051839,-97.71184869999999,False,Dog,0.0,30.0
"1711 Rutland Drive #1424,Austin,TX",30.3750209,-97.711981,False,Cat,0.0,58.0
"119 Bolles Circle #B,Austin,TX",30.3500988,-97.70442580000001,False,Dog,0.0,85.0
"1301 W Ben White #102,Austin,TX",30.2270675,-97.7802887,False,Dog,0.0,60.0
"2700 W Anderson #409,Austin,TX",30.3587139,-97.7344697,False,Other,0.0,39.0
"11700 Argonne Forest # B,Austin,TX",30.4270914,-97.7646572,False,Cat,0.0,29.0
"1601 East Slaughter Lane #309,Austin,TX",30.1487616,-97.7693824,False,Cat,0.0,14.0
"1700 Burton Dr #128,Austin,TX",30.2377808,-97.7279277,False,Cat,0.0,110.0
"10000 North Lamar Boulevard #1016,Austin,TX",30.3694186,-97.6952223,False,Dog,0.0,73.0
"5501 N Ih 35 Suite #D,Austin,TX",30.5911012,-97.6910489,False,Other,0.0,1.0
"12180 N Mopac Blvd #B,Austin,TX",30.4133146,-97.70891639999999,False,Other,0.0,33.0
"301 W Howard Ln #200,Austin,TX",30.4159518,-97.660412,False,Other,0.0,16.0
"4120 Freidrich #600,Austin,TX",30.2142258,-97.746149,False,Other,0.0,49.0
"1301 Barbara Jordan Blvd #401,Austin,TX",30.30539559999999,-97.7070878,False,Other,0.0,45.0
"200 E 6Th St #300,Austin,TX",30.2678966,-97.7411374,False,Other,0.0,76.0
"1301 Barbara Jordan Blvd #102,Austin,TX",30.30539559999999,-97.7070878,False,Other,0.0,45.0
"9001 N Ih35#103,Austin,TX",30.3536407,-97.688789,False,Other,0.0,82.0
"3401 W Parmer Ln #626,Austin,TX",30.42247489999999,-97.7095576,False,Other,0.0,17.0
"7308 Grand Canyon Dr #B,Austin,TX",30.3300553,-97.6931295,False,Other,0.0,53.0
"811 E 11Th St #310,Austin,TX",30.2695339,-97.73209779999999,False,Bird,0.0,81.0
"1845 Burton Dr #144,Austin,TX",30.2343823,-97.7302995,False,Other,0.0,107.0
"500 E Riverside #159,Austin,TX",30.2533241,-97.74301489999999,False,Other,0.0,69.0
"13021 Dessau Rd #53,Travis,TX",30.4002262,-97.6404697,False,Bird,0.0,19.0
"413 Thelma Dr #A,Austin,TX",30.1932,-97.78764299999999,False,Other,0.0,62.0
"300 Bowie #3406,Austin,TX",32.8245391,-98.0632947,False,Other,0.0,1.0
"1500 Scenic Dr #306,Austin,TX",30.2966039,-97.7840853,False,Other,0.0,9.0
"2600 Penny Ln #202,Austin,TX",30.3656752,-97.7300008,False,Other,0.0,49.0
"21 Waller #707,Austin,TX",30.253439,-97.733152,False,Other,0.0,80.0
"1000 E 5Th St # 615,Austin,TX",30.26425819999999,-97.73234029999999,False,Other,0.0,92.0
"609 W Lynn St #1,Austin,TX",30.275339,-97.761853,False,Other,0.0,42.0
"1100 W 49Th St #G,Austin,TX",30.3204323,-97.73390599999999,False,Other,0.0,27.0
"744 W William Cannon #3211,Austin,TX",30.198358,-97.7892321,False,Other,0.0,66.0
"2606 Wheless Ln #6103,Austin,TX",30.3102387,-97.68057329999999,False,Other,0.0,66.0
"7625 E Ben White #525,Austin,TX",30.2174196,-97.69095709999999,False,Other,0.0,51.0
"4501 E Riverside Dr #2028,Austin,TX",30.231644,-97.7223999,False,Other,0.0,102.0
"13359 Pond Springs Rd #401,Austin,TX",30.4490457,-97.782344,False,Other,0.0,39.0
"4401 Freidrich Ln #414,Austin,TX",30.2075917,-97.74823119999999,False,Other,0.0,70.0
